"topic_id","post_number","author","html_message","timestamp"
149,117,"7c9c24a68b19ed95","Yeah, the game is boring. I'm not playing at all and I feel ripped off. This Expac has been pathetic all around.","2014-12-08 06:28:00"
149,118,"92c0d59229efb477","<html>
  <head>
    
  </head>
  <body>
    What bothers me the most is that for both TBC and WotLK Blizzard kept on 
    telling us they would not add Auction Houses to either Shattrath or 
    Dalaran, the reason being that if we had them it would eliminate the only 
    reason for players to interact with others in older cities.<br><br>That 
    was the main reason. That was posted by a blue (661887c6a03ecdb0).<br><br>In 
    Cata they removed portals from Shatt and Dalaran for a somewhat similar 
    reason &#8211; because if we had them there we could heart into older-content 
    cities and not interact with people in old Azeroth.<br><br>That was pretty 
    annoying, but we went along with it 'cause it kinda made sense.<br><br>Some 
    folks were asking for ages to have major stuff added to cities other than 
    Orgrimmar and Stormwind: Transmog, Voids, etc. Again the reason not to put 
    them there was that the community would be too spread across cities and it 
    wouldn't feel like a breathing, living world.<br><br>Well, guess what, 
    Garrisons have made ALL cities deserted. Seriously. For years you guys 
    didn't want to add auctioneers, trainers, banks, so we could be in the 
    same place together and now all of a sudden we get to have out own little 
    empty dorp in the middle of nowhere.<br><br>And what is the brilliant 
    solution this time? Not allow flying. Smh. You screw something and your 
    solution is to screw it a bit more. Two wrongs don't make a right.<br><br>And 
    OK, I get you put a lot of effort on creating the garrison and that's why 
    you want to shove it down our throats, but I guess there must be some 
    pretty annoyed designers over there having created beautiful places like 
    Karabor and Bladespire and giving us generic stuff placed beside a 
    horribly designed battleground.<br><br>Sure, i am (according to blue 
    poster Lore) &#8220;still able to explore them, they&#8217;ll still be fully 
    populated, and they&#8217;re still going to be every bit as beautiful as they 
    would have been with a Transmog NPC.&#8221; But who does &#8220;explore&#8221; them, really? 
    Well, I guess I can go there while my Garrison plays the game for me.<br><br>Thank 
    you for giving me the cooldowns necessary to walk around an empty 
    ex-capital city.
  </body>
</html>
","2014-12-08 07:09:00"
149,119,"3ea43e6121517c36","I liked many things in WoD but NOT the Garisson.. which is 90% of the things you do.. 
<br /> 
<br />I feel like Garissons are some future micro transaction feature that will roll out when the game will be free2play. 
<br /> 
<br />You pay real money to speed up work orders and follower missions.","2014-12-08 07:14:00"
149,120,"a1d833419705dbf2","As a vivid quester with not too much spare time on my hands I'm still having a blast. I've missed vanilla and tbc but I love this expansion more than any of the others.","2014-12-08 07:24:00"
149,121,"2d165465644b525e","<html>
  <head>
    
  </head>
  <body>
    <blockquote data-quote=""129883704262"" class=""quote-public"">
      <div>
        <span class=""bml-quote-date"">08/12/2014 01:19</span>Posted by <a href=""12989589232?page=6#110"">18e2edbc1b6558a9</a>
      </div>
      The happy majority is online and playing and don't look at the forums. 
      Those of us who do love WoD and come here do it when we have nothing 
      better to do and no opportunity to play. So thank you very much, no pink 
      glasses - I actually love the expansion, as do most others. There are 
      things called opinions, but people's opinion of things do not actually 
      represent the state of those things, and this topic tries to claim just 
      that.
    </blockquote>
    <br>
    <br>
    Are you so sure? I haven't talked to anyone that thinks this xpack is 
    anything special and most don't like it at all.<br>It's only been 3 weeks, 
    no one I know got tired even of the 50+ dailies in MoP, in only 3 weeks.<br>Maybe 
    all my friends are just crybabies, I don't know.
  </body>
</html>
","2014-12-08 07:24:00"
149,122,"3c17617cd2318533","This is just another filler expansion obviously, they did a good job for the most part, can't talk about raids, have not done it yet. 
<br /> 
<br />But as for the rest of the content, well once you reach max level, it's obvously boring, always have been, always will be. 
<br /> 
<br />Dailies, dalies, my kingdom for dailes people cry....no...these get extrememly boring aswell over time, not to say repetitive.","2014-12-08 07:36:00"
149,123,"4345e5710e5de8d0","I don't get what else would you fellas like to see... 
<br /> 
<br />Arena and RBG season just started so for anyone who claims themselves a PvP player, there's this. 
<br /> 
<br />Raid content is underway and Highmaul so far is an incredibly fun raid with good mechanics. 
<br /> 
<br />Challenge modes! Running your daily non-rated or bronze challenge modes is all fine and dandy, but that's not all that challenging after all. Get a group and try your hand at gold ratings. Reaching those timers is going to push you and your group to the limits of your performance, and it's a nice project to undertake if you feel the game offers no difficulty. 
<br /> 
<br />There's no overabundance of dailies no more because the Pandaria situation caused a major outrage, and it seems Blizzard put instead a different, more old school system for getting your reputations up. Go ahead and farm them. 
<br /> 
<br />Garrisons, Garrisons, Garrisons. Not everyone seems to enjoy them in this thread which is a loss because a huge part of the expansion revolves around the town of your own. I, however, can't get enough of these follower missions, leveling all of them to epic and upgrading their item level is a fun thing for me which doesn't take up too much of my time. 
<br /> 
<br />Explore the new world. Draenor is a beautiful continent and there's a lot to discover. Rare treasures, rare spawns, followers scattered across the world, many of all of that accompanied by cool vanity events, there's plenty to see and plenty to find in Draenor. 
<br /> 
<br />Then of course all the older content is still there for all of you pet trainers, achievement hunters, mount collectors, toy-makers, gold hoarders, transmog fashion designers, dungeon crawlers... 
<br /> 
<br />I have always felt this game is what you make it. There's a lot of content out there and it never seems to run dry if you have a bunch of friends or a guild that intends to make it a fun and full filling experience. We are having a blast in our guild progressing through the new raid content and we've kept ourselves occupied this past month with guild dungeon runs, guild battlegrounds, guild challenge modes (both daily and gold attempts), guild farm groups, helping and assisting each other. 
<br /> 
<br />A good guild of people that are fun to hang out with makes more content than anything else, but for those of you somewhat lacking in the guild department, the rehashed Group Finder tool is a godsend because it made players more sociable. Whichever group I joined so far (and I joined a lot of them) was fun and talkative who enjoyed doing whatever they set out to do with each other.","2014-12-08 07:40:00"
149,124,"2d165465644b525e","<blockquote data-quote=""129883704425"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 07:40</span>Posted by 
  <a href=""12989589232?page=7#126"">4345e5710e5de8d0</a> 
 </div>I don't get what else would you fellas like to see... 
 <br /> 
 <br />Arena and RBG season just started so for anyone who claims themselves a PvP player, there's this. 
 <br /> 
 <br />Raid content is underway and Highmaul so far is an incredibly fun raid with good mechanics. 
 <br /> 
 <br />Challenge modes! Running your daily non-rated or bronze challenge modes is all fine and dandy, but that's not all that challenging after all. Get a group and try your hand at gold ratings. Reaching those timers is going to push you and your group to the limits of your performance, and it's a nice project to undertake if you feel the game offers no difficulty. 
 <br /> 
 <br />There's no overabundance of dailies no more because the Pandaria situation caused a major outrage, and it seems Blizzard put instead a different, more old school system for getting your reputations up. Go ahead and farm them. 
 <br /> 
 <br />Garrisons, Garrisons, Garrisons. Not everyone seems to enjoy them in this thread which is a loss because a huge part of the expansion revolves around the town of your own. I, however, can't get enough of these follower missions, leveling all of them to epic and upgrading their item level is a fun thing for me which doesn't take up too much of my time. 
 <br /> 
 <br />Explore the new world. Draenor is a beautiful continent and there's a lot to discover. Rare treasures, rare spawns, followers scattered across the world, many of all of that accompanied by cool vanity events, there's plenty to see and plenty to find in Draenor. 
 <br /> 
 <br />Then of course all the older content is still there for all of you pet trainers, achievement hunters, mount collectors, toy-makers, gold hoarders, transmog fashion designers, dungeon crawlers... 
 <br /> 
 <br />I have always felt this game is what you make it. There's a lot of content out there and it never seems to run dry if you have a bunch of friends or a guild that intends to make it a fun and full filling experience. We are having a blast in our guild progressing through the new raid content and we've kept ourselves occupied this past month with guild dungeon runs, guild battlegrounds, guild challenge modes (both daily and gold attempts), guild farm groups, helping and assisting each other. 
 <br /> 
 <br />A good guild of people that are fun to hang out with makes more content than anything else, but for those of you somewhat lacking in the guild department, the rehashed Group Finder tool is a godsend because it made players more sociable. Whichever group I joined so far (and I joined a lot of them) was fun and talkative who enjoyed doing whatever they set out to do with each other. 
</blockquote> 
<br /> 
<br />Yeah, there IS the garrison and ONLY the garrison. Blizzard just doesn't get that choice is a good thing. 
<br />Why not have a few dailies, the garrison, rep tabards, the challenge modes and so on? Nope! It's this ONE thing every expantion and nothing else! If people happen to not like this ONE thing than they will leave. How is this good design? 
<br /> 
<br />Explore? What is there to explore? Add to that, with the removal of flying mounts at max level, going outside is a chore that many find takes away alot of the fun in exploring what little is there.","2014-12-08 07:50:00"
149,125,"d15fce96286d565b","It is a bit boring on one toon. I hit a wall when looking at enchant prices so started getting my 90 enchanter/tailor up to 100. It gave a new dimension, all that sumptuous fur now had a use for tailoring and a 3k weapon enchant I could do fairly quickly. As a mainly solo player I never have time to get bored in the game. The only issue I have is stuff like DS 25 which I can't solo. If I had good Guildies I would be farming elites/rares with them.","2014-12-08 07:58:00"
149,126,"bc75223b6955ce0b","WOD is the greatest thing that have ever happened to wow!! The core is incredible... i can only see great content patches in future!! I love my garrison.. i love my followers.. and the fact that i can progres them (from green to purple, always excited to see what secondary skills they get.. and from ilvl600-655)... yeah i have to reap my mine and garden.. i get gold for it on AH.. clearly much better then doing 25 dailies a day like in mop.. iam excited everyday when i get home from work and loot gladiator tribute or bunker shipment.. never know what you get!! and the salvage crates from all the missions, the unknowing... i like farming the lvl 100 mobs and elites in northern nagrand for hides.. i like Ashan, but the reward nerf was to severe and i hope they buff it alittle... people complaining about empty cities? Iam alliance on stormscale.. get over it..","2014-12-08 07:59:00"
149,127,"75bdf807e8ecca35","im enjoying WoD soooo much that im leveling an alt out of boredoom .....and thanks god that class has more than the 3 buttons my MM hunter has been using ugh...cant stand some of the classes , BORING to play.....","2014-12-08 08:05:00"
149,128,"102056edb7864879","Personally, not the best expansion out there. Actually come to a stop playing it which means I'm at the debate stage of taking a break and return or go into wait for next expansion mode. 
<br /> 
<br />It's the Garrison I think, it's good yes but should've been put into the levelling or in-game progression at all, more of a side thing. Seeing major faction cities just go empty is really depressing to see as well. 
<br /> 
<br />In fact I now think that there should be something in the main faction cities you can't get on Draenor or the Garrison. Something to draw those people back if for a short while.","2014-12-08 08:21:00"
149,129,"efc1429d9f736a44","i just don't understand people in this topic or people in it... 
<br /> 
<br />raiding and pvp has been ONLY real endgame content of this game from beginning to this day, all the expansions i have played once i have done reputation etc other &quot;content&quot; i have been logged in for wow only for raids and challenge dungeons etc the REAL endgame content. 
<br /> 
<br />if you think it was anything else before you are wrong... once you have done other stuff it's all about raiding. 
<br /> 
<br />and if you want you can always do alt character. 
<br /> 
<br />in my opinion garrison is awesome and wod is best expansion since Wotlk, is it solitude there ? yeah, but that's why we have stormshield. Go the if you want place to jump around with other people. 
<br /> 
<br />edit: 
<br /> 
<br />ps. highmaul has been most awesome raid dungeon too since wotlk. bosses are cool and trash mobs is moderate, not too much but not too low either.","2014-12-08 08:24:00"
149,130,"e3e9ad7af273aff2","<blockquote data-quote=""129879004031"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 07:14</span>Posted by 
  <a href=""12989589232?page=7#122"">3ea43e6121517c36</a> 
 </div>I liked many things in WoD but NOT the Garisson.. which is 90% of the things you do.. 
 <br /> 
 <br />I feel like Garissons are some future micro transaction feature that will roll out when the game will be free2play. 
 <br /> 
 <br />You pay real money to speed up work orders and follower missions. 
</blockquote> 
<br /> 
<br />I'll let you in on a little secret, only failing MMO's go free to play, WoW has 10mil players, it would be idiotic to go free to play.","2014-12-08 08:34:00"
149,131,"2d165465644b525e","<blockquote data-quote=""129879004119"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 08:34</span>Posted by 
  <a href=""12989589232?page=7#133"">e3e9ad7af273aff2</a> 
 </div> 
 <blockquote data-quote=""129879004031"" class=""quote-public""> 
  <div> 
   <span class=""bml-quote-date"">08/12/2014 07:14</span>Posted by 
   <a href=""12989589232?page=7#122"">3ea43e6121517c36</a> 
  </div>I liked many things in WoD but NOT the Garisson.. which is 90% of the things you do.. 
  <br /> 
  <br />I feel like Garissons are some future micro transaction feature that will roll out when the game will be free2play. 
  <br /> 
  <br />You pay real money to speed up work orders and follower missions. 
 </blockquote> 
 <br /> 
 <br />I'll let you in on a little secret, only failing MMO's go free to play, WoW has 10mil players, it would be idiotic to go free to play. 
</blockquote> 
<br /> 
<br />Really? It sure feels like they are getting ready for it.","2014-12-08 09:02:00"
149,132,"d87c3c24677cfc23","I'm not that doom and gloom about it just yet. Although I do wish I could fly again so I could enjoy seeing the beautiful new continent from a new perspective. The same old flight paths just don't do it so I simply alt tab during them. All I see of the world is my garrison, stormshield, the apex daily areas and nagrand (for lumber and savage blood). 
<br /> 
<br />The garrison has become nothing more than a chore at this point. There's not enough vanity stuff to decorate it with. It feels like a generic instance instead of something of your own. As for the chore part, it's not too bad on a single character but even two starts to feel a bit painful. I haven't leveled the monk further because the idea of doing my garrison chores on three characters is nauseating. 
<br /> 
<br />But at least Highmaul is fun so far. I like the style of it, the bosses, the trash count... it's just all very well done. I only wish that class mechanics and balance were in a better place.","2014-12-08 09:15:00"
149,133,"e6a6f7d8deb990b6","Apperently to my guild i should be happy. Daily cds are awesome, being dependant only on garrisons for everything, everythign (even f**** qeust achievements) gated behind dailies, with flr all craftings being utterly useless, most classes being ruined etc.... The game is just a chore. Log in for the daily cds, missions and appex crystal area. And even then they dare to stealth nerf followers and appex mutple times! Only prof i enjoy is engineering now, rest is useless (mining lol) or outdated already (bs.....). Can't even make gold is what i like to say this way:( 
<br /> 
<br />Highmaul is fun though.","2014-12-08 10:18:00"
149,134,"32688b37dbe4f873","If I could fly to the places I want to go without requiring a flight route, I'd be in the world 95% and the garrison 5%. 
<br /> 
<br />Sadly, it's the other way around because I've lost the freedom to go where I want to without being forced to do it using a ground mount. 
<br /> 
<br />In TBC, flying opened up new opportunities that weren't normally available. In WoD, it's seen as a &quot;bad thing&quot;. Go figure. 
<br /> 
<br />My 11 alts will be sitting in the garrison until we get flying back.","2014-12-08 10:19:00"
149,135,"8dab49be58b87603","Dude Draenor is extremely small. You would pass Nagrand in two seconds. I think the reason they dont want flying is to not show how little effort they did xd","2014-12-08 10:21:00"
149,136,"e6a6f7d8deb990b6","<blockquote data-quote=""129880204924"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 10:21</span>Posted by 
  <a href=""12989589232?page=7#138"">8dab49be58b87603</a> 
 </div>Dude Draenor is extremely small. You would pass Nagrand in two seconds. I think the reason they dont want flying is to not show how little effort they did xd 
</blockquote> 
<br /> 
<br />Looking at how big shattrath is in wod vs its size in tbc, i must agree. They shrunk the zones. Sure this one ha smore areas but even if you take them and go in % wise, zones shrunk compared to tbc. Smv/frost fire excluded.I thought this was pre-shattering though, so abit confused here.","2014-12-08 10:32:00"
149,137,"aff349228000bb33","<blockquote data-quote=""129882302537"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">07/12/2014 06:45</span>Posted by 
  <a href=""12989589232?page=1#1"">6fdc9afebf164151</a> 
 </div>I am playing this game for a while now but I have never witnessed SO MANY of my friends in battlenet being offline for DAYS and almost always disconnecting in mere hours.Personal experience, me and my girlfriend were hardcore WoW players. I can be a cynical bastard at times, I had the thought of getting imprisoned in garrison with no one around to see, doing dailies and spamming a bunch of boring heroics 24/7 were kinda killing my fun for a while... But today when my Blizzard obsessed girlfriend whose barely logged off this game since WOTLK woke up and told me &quot;I am not feeling to play WoW at all today...&quot; and played something else instead...it really made me think that the expansion already ran out of fun. Another hardcore PvP freak friend who wasted nights over this game bought WoD and I couldnt see him online again after that login attempt. And the list goes on with so many &quot;Last login more than a week&quot; guys all over...Out of all my huge friend list I have 3-4 constantly online brave souls SITTING IN THEIR GARRISONS AFK 24/7. No one is there farming transmogs anymore...Hell being in an RP server, even Stormwind Church has less people than ever.I have seen others complaning about situation on Trade Chat lately, your average gaming trash's reply to them was &quot;Go play something else&quot;. What can I do?! I love WoW. Its the only MMO I can play with huge player database. But I just cant FORCE myself to do inn dailies anymore. I COULDNT EVEN FINISH MY DAILY HERB AND MINING TOURS TODAY! By god, what has happened to this game? I have never seen WoW so isolated, boring and out of content before... 
</blockquote> 
<br /> 
<br />personal opinion 
<br /> 
<br />me and my buddies having lots of fun, more than ever since we started in vanilla 
<br /> 
<br />atmosphere is great 
<br /> 
<br />reading through your text it appears that you are generally burnt out on the whole wow","2014-12-08 10:42:00"
149,138,"4238b0b94f524ab3","<blockquote>
  &lt;snip&gt; 
 <br /> 
 <br />Highmaul has just been released and that'll keep the masses at bay for a while but remember after Blackrock foundry nothing 
 <span class=""underline""><strong>new</strong></span> is coming out until March and that is being very optimistic! 
 <br /> 
 <br />TL:DR 
 <br /> 
 <br />Ability pruning ruined classes. 
 <br />WOD released as unfinished product. 
 <br />Garrisons make the WoW more un social 
 <br />Professions completely Obliterated. 
 <br />No incentive to run heroics beyond 635 ilvl. 
</blockquote> 
<br /> 
<br />March? It's gonna be march until 
<strong> ALL THE DAMN RAID FINDERS IN FOUNDRY OPEN </strong> 
<br /> 
<br />We don't even have an ETA on foundry release yet. 
<br /> 
<br />Very optimistic indeed. Now a realistic prediction - 6.1 as non-raid patch coming out sometime in late spring, and 6.2 with new raid tier, in Autumn. 
<br /> 
<br />I'll propably won't quit WoW anytime soon because I'm enjoying raising gold and capping out entire account isn't that easy of a task. This is what I do outside of raiding, this kept me subbed for the very long MOP content void. 
<br /> 
<br />But seeing as everything is gated behind those daily cooldowns, I might lose interest in that as well...","2014-12-08 10:43:00"
149,139,"323931bb8f1b26d1","<blockquote> 
 <blockquote>
   &lt;span class=&quot;truncated&quot;&gt;...&lt;/span&gt; 
  <br /> 
  <br />I'll let you in on a little secret, only failing MMO's go free to play, WoW has 10mil players, it would be idiotic to go free to play. 
 </blockquote> 
 <br /> 
 <br />Really? It sure feels like they are getting ready for it. 
</blockquote> 
<br /> 
<br />I told this before and Im saying it again : 
<br /> 
<br />WoD is not an expansion designed for user experience in first place. To us players, its just another TBC with content and a few additions. 
<br /> 
<br />What Blizzard really aimed with this expansion were 
<em>economical and player database stability.</em> 
<br /> 
<br />Face the fact, Blizzard and WoW lost so many players since Vanilla. The WC3 nostalgia they implanted aimed towards attaching those lost souls back to game. For example : 
<br /> 
<br />I bought WoD from a local store. The guy working the shop was a Vanilla-to-Cata WoW player. He always amazed at me about &quot;how Im still playing that game with everything ruined to core&quot;. Yet when I went in there to get WoD, the guy already pre-ordered it and was asking me which side to roll... 
<br /> 
<br />Yes, the plan probably worked and subs increased but it wont keep like this forever, especially in the patheticly boring state the game is in. If it goes like this untill March, they will keep bleeding subs MORE THEN EVER. Eventually, path to F2P will open. Yes they may have the most players in MMO genre but this is clearly not enough for Blizzard... 
<br /> 
<br />My guess is that Garrison expansion will fail what Blizzard seems to achieve, they will lose the subs to boredom they gathered by nostalgia. Eventually at the end of this expansion, they will have no more option than going Free To Play along with next expansion. Hell IM SURE they will use the excuse of F2P to attach more players. 
<br /> 
<br />This will probably how Chris Metzen explain things in next years Blizzcon while sweating and shaking as ever : 
<br /> 
<br /> 
<blockquote>
  DEEP BELOW! NAGA EXPANSION! OLD GODS! AZSHARA!....WAIIIIT FOR IIIIT! AFTER YEARS OF PLAYING WE ARE REWARDING PLAYERS WIIITH.....FREE TO PLAY! TOTALLY! We are also giving our beloved paid customers &quot;The Veteran&quot; title! WOOOHOOO! 
 <br /> 
 <br />&quot;Awkward Silence followed by braindead clappings and WOOHOOO&quot; 
</blockquote>","2014-12-08 11:16:00"
149,140,"684f5be7d8b1b2f7","Well, I like and do not like WoD. 
<br /> 
<br />I like the beautiful world, the storylines, the variety of areas, mobs and characters. I like the concept of Garrisons. I like the challenging HCs. 
<br /> 
<br />However... 
<br />I do not like the time-based content. It feels very cheap and it feels as if it was pulled from a 500k dollars budget FTP game. 
<br />You want Apexis crystals? Do the daily. You want more? You can wait another day, or grind mobs that give you 1 crystal each. 1 CRYSTAL! 
<br />On top of that, they are absolutely useless. Why? Well, you use Apexis Crystals to buy gear, which is crap, since dungeons, and lately Highmaul provide alot better gear with much easier effort. 
<br />You can also buy Mounts and followers using Apexis crystals, but the !@#$ part is that you won't actually have the chance to buy them, since you are gated by the stupid-long %^- rep grind. 
<br /> 
<br />Dungeons are preety unrewarding. I know I still am not fully upgraded, however there is no incentive to run dungeons after you are fully geared. Why should I run a dungeon once I'm lvl 630? To have a chance for extra 6 ilvl? No thank you, I can do normal Highmaul and get better. For the garrison resources? Nty Lumber Mill has that covered up. And it's a real shame since this set of dungeons is the best since... a very long time. 
<br /> 
<br />I don't PVP but from what people and my friends tell me it's absolutely rubbish. Won't say more... 
<br /> 
<br />Grinding reputations is done in the *!@#tiest way possible. I know that they are not mandatory, but seriousely, it's absurd to kill 9999999 mobs in order to get extalted. Bring back dailies, and dungeon tabards. More precisely, bring back CHOICES! We don't have a choice to build up our reputation; blizzard just throws it in our $%^. 
<br /> 
<br />Professions are destroyed. Mining is destroyed. Herbalism is destroyed. Everything is done by the system of waiting. You have to wait to get the epic shards from enchanting. You have to wait to upgrade your enchanting skill. You have to wait to craft that epic helm. You have to wait... 
<br /> 
<br />Also, why they decided to scrap the Isle of Giants way of farming mounts? Instead, we have this idiot camping in which we waste days for a mount that will be steamrolled in SECONDS once it spawns because Blizzard was unable to give sufficient health to that mob. I much prefered the bone collecting from Isle of Giants. It was a long grind, but you could've logged on, do your business, go to Isle of giants, farm 999 bones, and return tomorrow or any other day, and it wasn't absurd... 
<br /> 
<br />Imo, the developers have decided to put up these kind of gating content because they have too little content to display on WoD, so they decided to limit our progression in order to not finish the content really fast, which would make us bored to the tears like it happened in DS, SoO etc. 
<br />Bad news is, they didn't achieve this. We are still a bored. 
<br /> 
<br />PS : Why blizzard has to shift polarity. Why they can't find a middle ground that will satisfy us all?","2014-12-08 11:23:00"
149,141,"9b00ffcbea679c6f","I don't understand why they decided to destroy the trading/economy part of the game by making everyone almost self-sufficient with garrisons. At least I would go out in the world to farm for my profs and tried to cash in before this expansion.","2014-12-08 11:27:00"
149,142,"1bcbbf2e92ae680e","But all MMOs get to be dreary and boring in the end. Not one of them is sufficiently dynamic to the point of giving players something different to do. MMOs are just habit forming, and there is always a fear of getting left behind. Once you get over that fear there really is nothing much worth playing for. And that applies to all of the games. It really is a case of been there done that. I guess the game makers know that also. They have pretty well exhausted everything there is to do with point click and pick up. 
<br /> 
<br />Sadly there will be no next gen, because players want in and out and fast and furious and will move where the crowds are going. All the games generally are suffering at the moment. All it will take is for a telephone app. to become popular and you wont se players for dust. In truth, these games are way too much of a time sink. Added to the fact the day of the PC is over. Gaming will have to be free eventually, and money will be made from junk and advertising. Thats the way of things. 
<br /> 
<br />PS Its not Blizzards fault. It is the players fault. In the end we all get the games we deserve. That is why classic was so wonderful. It was fresh new and we hungered for that content. The games creators were in sync with an emerging growing community who wanted to support the game. When you have climbed the mountain, reached your citidal, taken the crown and basked in the glory what then? What do you do when the war is over. 
<br /> 
<br />Personally I enjoy my gaming. Long may it last. Getting harder though I have to say.","2014-12-08 11:32:00"
149,143,"efc1429d9f736a44","<blockquote data-quote=""129885404354"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 11:23</span>Posted by 
  <a href=""12989589232?page=8#143"">684f5be7d8b1b2f7</a> 
 </div> 
 <br /> 
 <br />Dungeons are preety unrewarding. I know I still am not fully upgraded, however there is no incentive to run dungeons after you are fully geared. Why should I run a dungeon once I'm lvl 630? To have a chance for extra 6 ilvl? No thank you, I can do normal Highmaul and get better. For the garrison resources? Nty Lumber Mill has that covered up. And it's a real shame since this set of dungeons is the best since... a very long time. 
 <br /> 
</blockquote> 
<br />[/quote] 
<br /> 
<br />i know i repeat my self from last post but... 
<br /> 
<br />i don't get it !?!? 
<br /> 
<br />what has exacly chanced ? did you run mop dungeons when you could get FREE epics from timeless isle that is TWICE the better and could SOLO ? 
<br /> 
<br />or did you REALLY run dungeons in ANY wow expansion when you already had their gear or better ? please explain 
<br /> 
<br />i just don't understand what people here are complaining, i mean i agree that wow now a days is crap compared to vanilla but this topic is about game getting boring because of lack of things to do and i like to know what exacly is different ? there is still reputation, currencies to grind, there are some dailies, dungeons etc....","2014-12-08 11:33:00"
149,144,"e5f9251cfd6c0993","I am looking forward to raiding a bit more. But will be honest even tho WOD is nice, it is getting boring already. 
<br />Usually I rush to level alts to max level but I just don't have the heart to do it. 
<br />I have spent a huge amount of time in my garrison on missions etc. More time than I ever thought I would. 
<br />Yet it feels liks blizz punishes your hard work on getting followers very high, as it then offers you barely any missions for your 100's. Then they nerf the crates for low missions. That was a knock for me 
<br /> 
<br />Now I do not have the heart to leveling a alt with garrison followers. For me it was fun first time only maybe. 
<br /> 
<br />I don't know, I have this char geared to 640 now and will do a bit of raiding, but It does feel like my days with wow is numbered. That is not a i am cancelling my sub threat. It is just me saying I am maybe not enjoying it as much as I hoped. 
<br /> 
<br />Far too many problems with bugs and class changes. My fave class which is a lock just feels a fraction of how fun it used to be. The game has been amazing and in a lot of ways WOD is great. But maybe it has run its course with me a bit. 
<br /> 
<br />What I will say is MOP running as long as it has, did not help. It left you burnt out on wow a bit. 
<br /> 
<br />So yea in some ways WOD better than Cata and MOP in some ways, but story wise omg its boring!!! Bring back Wrath story telling please! The story and villians just do not feel scary or epic compared to likes of LK 
<br /> 
<br />The Iron horde was really over hyped by blizz big time... In some ways it feels a bit panto in reality.","2014-12-08 11:36:00"
149,145,"684f5be7d8b1b2f7","<blockquote data-quote=""129885404370"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 11:33</span>Posted by 
  <a href=""12989589232?page=8#146"">efc1429d9f736a44</a> 
 </div>i know i repeat my self from last post but... 
 <br /> 
 <br />i don't get it !?!? 
 <br /> 
 <br />what has exacly chanced ? did you run mop dungeons when you could get FREE epics from timeless isle that is TWICE the better and could SOLO ? 
 <br /> 
 <br />or did you REALLY run dungeons in ANY wow expansion when you already had their gear or better ? please explain 
 <br /> 
 <br />i just don't understand what people here are complaining, i mean i agree that wow now a days is crap compared to vanilla but this topic is about game getting boring because of lack of things to do and i like to know what exacly is different ? there is still reputation, currencies to grind, there are some dailies, dungeons etc.... 
</blockquote> 
<br /> 
<br />Dungeons were an excelent source of valor points. People also used to run dungeons for reputation points back when there were tabards. There was a purpose into running those dungeons. Now, there is none after you geared up.","2014-12-08 11:53:00"
149,146,"9c58ff3bc2ecdd09","<blockquote data-quote=""129885404334"" class=""quote-public""> 
 <div> 
  <span class=""bml-quote-date"">08/12/2014 11:16</span>Posted by 
  <a href=""12989589232?page=8#142"">323931bb8f1b26d1</a> 
 </div>Face the fact, Blizzard and WoW lost so many players since Vanilla. The WC3 nostalgia they implanted aimed towards attaching those lost souls back to game 
</blockquote> 
<br /> 
<br />Ah yeah. I was kinda thinking about it, as being that &quot;lost soul&quot; and hype around WoD. 
<br /> 
<br />I know that kinda expectations, never meet reality but that i actually was hoping for. 
<br /> 
<br />1. Draenor by it's size same as Kalimdor atleast. 
<br /> 
<br />2. I honestly didn't expect class ability pruning, i thought there will be new and cool spells with awesome ideas behind it. Not some 4 passives which applied randomly. 
<br /> 
<br />3. I thought there will be new professions, i honestly didn't expected they would screw old once and lock everything with this stupid gating. 
<br /> 
<br />4. I thought there will be way more love put into new model character creation. 
<br /> 
<br />5. I really didn't thought they will give so much attention to the graphics thou, graphics was always the downside of WoW, but it didn't matter since the game was played for it's gameplay. 
<br /> 
<br />6. I knew about garrisons, but oh dear lord, this thing is i just don't know, it's like time wasting addiction with out any real accomplishment and real depth inside of it. It's not even carrot on the stick it's just well... i have no words. 
<br /> 
<br />7. I thought the leveling wouldn't take me 1-2 days to get max level. 
<br /> 
<br />8. Reputation grinds was like one of the worst things in vanilla, i haven't expect them to go into the past and apply those boring time sinks. 
<br /> 
<br />9. I thought WPvP would happen the natural way like it was before, when zones are clustered with Horde/alliance bases, with shared objectives, with slower leveling, so when one person get killed more and more players jump into confrontation. 
<br /> 
<br />10. Ashran, really boring Escort/Fragment/AoE combo with ton of bugs/lags/queues with out any real reason to do BG-like zone, with out real outcome and being forced, to cap CP. 
<br /> 
<br />Im really Sad, so sad.","2014-12-08 12:20:00"
